,model_name,step,dte,train_rmse,test_rmse,hyper,hyperidx,train_smape,test_smape,train_mase,test_mase,epochs
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,97.80319444552923,100.0697608233876,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",0,199.94899706457923,200.0,1.3873245,1.3138545,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,97.80319444552923,100.0697608233876,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",0,199.94899706457923,200.0,1.3873245,1.3138545,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,64.91577701505814,71.37322130007864,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.5 Seasonality:7 Subset:0.001",2,143.84381115459882,174.54766310307016,0.83260274,0.9319251,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,64.91577701505814,71.37322130007864,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.5 Seasonality:7 Subset:0.001",2,143.84381115459882,174.54766310307016,0.83260274,0.9319251,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,70.41736277700798,74.67044130502711,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.7 Seasonality:7 Subset:0.001",4,173.3505789302022,189.17638089364033,0.92793775,0.97746015,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,70.41736277700798,74.67044130502711,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.7 Seasonality:7 Subset:0.001",4,173.3505789302022,189.17638089364033,0.92793775,0.97746015,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,69.3125493124261,73.16619098946077,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",6,167.16038812785388,183.6527035361842,0.9092813,0.9576564,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,69.3125493124261,73.16619098946077,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",6,167.16038812785388,183.6527035361842,0.9092813,0.9576564,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,78.66665977003854,80.32525129804294,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.5 Seasonality:7 Subset:0.001",8,199.98666829745596,200.0,1.068754,1.0542959,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,78.66665977003854,80.32525129804294,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.5 Seasonality:7 Subset:0.001",8,199.98666829745596,200.0,1.068754,1.0542959,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,96.23939166376988,110.63339480859746,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.7 Seasonality:7 Subset:0.001",10,199.95201402478799,200.0,1.3570645,1.4464376,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,96.23939166376988,110.63339480859746,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.7 Seasonality:7 Subset:0.001",10,199.95201402478799,200.0,1.3570645,1.4464376,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,117.91721556482963,125.4150453245144,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",12,199.94033349641225,200.0,1.7164428,1.6460345,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,117.91721556482963,125.4150453245144,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",12,199.94033349641225,200.0,1.7164428,1.6460345,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,94.61020463096199,97.961059307385,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.5 Seasonality:7 Subset:0.001",14,199.95360404435746,200.0,1.3341478,1.2859747,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,94.61020463096199,97.961059307385,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.5 Seasonality:7 Subset:0.001",14,199.95360404435746,200.0,1.3341478,1.2859747,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,114.57261787017437,128.7528594949448,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.7 Seasonality:7 Subset:0.001",16,199.93737769080235,200.0,1.6597244,1.6870137,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,114.57261787017437,128.7528594949448,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.7 Seasonality:7 Subset:0.001",16,199.93737769080235,200.0,1.6597244,1.6870137,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,120.21752338859548,123.10476515198346,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",18,199.94206621004565,200.0,1.756148,1.6182519,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,120.21752338859548,123.10476515198346,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",18,199.94206621004565,200.0,1.756148,1.6182519,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,78.8246391077609,87.82434306258715,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.5 Seasonality:7 Subset:0.001",20,199.98723907371166,200.0,1.0686361,1.1484306,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,78.8246391077609,87.82434306258715,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.5 Seasonality:7 Subset:0.001",20,199.98723907371166,200.0,1.0686361,1.1484306,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,136.2580702885154,139.41317442453206,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.7 Seasonality:7 Subset:0.001",22,199.95140247879974,200.0,2.0183344,1.8331757,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,136.2580702885154,139.41317442453206,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.7 Seasonality:7 Subset:0.001",22,199.95140247879974,200.0,2.0183344,1.8331757,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,83.47664987419387,85.34370995055816,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",24,199.97413160469665,200.0,1.1493992,1.120475,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,83.47664987419387,85.34370995055816,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",24,199.97413160469665,200.0,1.1493992,1.120475,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,94.56498365046387,96.827427835557,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.5 Seasonality:7 Subset:0.001",26,199.9535632746249,200.0,1.3339057,1.2718853,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,94.56498365046387,96.827427835557,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.5 Seasonality:7 Subset:0.001",26,199.9535632746249,200.0,1.3339057,1.2718853,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,85.17430714514941,97.00067956430769,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.7 Seasonality:7 Subset:0.001",28,199.9713796477495,200.0,1.1740619,1.267795,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,85.17430714514941,97.00067956430769,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.7 Seasonality:7 Subset:0.001",28,199.9713796477495,200.0,1.1740619,1.267795,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,125.46444964610494,128.4470495233347,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",30,199.9454908675799,200.0,1.8420377,1.6886588,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,125.46444964610494,128.4470495233347,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",30,199.9454908675799,200.0,1.8420377,1.6886588,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,111.62978100763479,114.34098281702191,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.5 Seasonality:7 Subset:0.001",32,199.9353595890411,200.0,1.6152414,1.5027456,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,111.62978100763479,114.34098281702191,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.5 Seasonality:7 Subset:0.001",32,199.9353595890411,200.0,1.6152414,1.5027456,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,78.8441711245194,80.51093554410792,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.7 Seasonality:7 Subset:0.001",34,199.98613829093281,200.0,1.0717381,1.0567446,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,78.8441711245194,80.51093554410792,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:False Beta Smoothing:0.7 Seasonality:7 Subset:0.001",34,199.98613829093281,200.0,1.0717381,1.0567446,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,137.32112654968645,140.49171461335362,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:True Beta Smoothing:0.5 Seasonality:7 Subset:0.001",36,199.95193248532289,200.0,2.035673,1.8473889,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,137.32112654968645,140.49171461335362,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:True Beta Smoothing:0.5 Seasonality:7 Subset:0.001",36,199.95193248532289,200.0,2.035673,1.8473889,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,84.78803131283478,86.70756684648406,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:True Beta Smoothing:0.5 Seasonality:7 Subset:0.001",38,199.97117579908675,200.0,1.1713142,1.1384591,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,84.78803131283478,86.70756684648406,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:True Beta Smoothing:0.5 Seasonality:7 Subset:0.001",38,199.97117579908675,200.0,1.1713142,1.1384591,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,94.32984225909105,96.58490840317653,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:True Beta Smoothing:0.5 Seasonality:7 Subset:0.001",40,199.9539098173516,200.0,1.3300097,1.268688,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,94.32984225909105,96.58490840317653,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:True Beta Smoothing:0.5 Seasonality:7 Subset:0.001",40,199.9539098173516,200.0,1.3300097,1.268688,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,133.74898510128963,136.8665165750009,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:True Beta Smoothing:0.5 Seasonality:7 Subset:0.001",42,199.95015900195693,200.0,1.9773941,1.7996154,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,133.74898510128963,136.8665165750009,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.5 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:True Beta Smoothing:0.5 Seasonality:7 Subset:0.001",42,199.95015900195693,200.0,1.9773941,1.7996154,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,90.36688187518561,92.49166453152684,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:True Beta Smoothing:0.5 Seasonality:7 Subset:0.001",44,199.96029028049574,200.0,1.2642487,1.2147231,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,90.36688187518561,92.49166453152684,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:True Beta Smoothing:0.5 Seasonality:7 Subset:0.001",44,199.96029028049574,200.0,1.2642487,1.2147231,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,92.68053539241667,104.37516373490152,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:True Beta Smoothing:0.5 Seasonality:7 Subset:0.001",46,199.95723255055447,200.0,1.2990167,1.3638074,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,92.68053539241667,104.37516373490152,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.7 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:False No Trend:True Beta Smoothing:0.5 Seasonality:7 Subset:0.001",46,199.95723255055447,200.0,1.2990167,1.3638074,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnsubsethyper,1,2023-01-03 00:00:00,116.3745678362008,119.18634471123359,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",0,199.93925309849968,200.0,1.6931478,1.5666083,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnfthyper,1,2023-01-03 00:00:00,105.95908703362822,108.53783182605041,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",0,199.93951810176125,200.0,1.5220188,1.426255,
esrnn_1_2023-01-03 00:00:00,esrnn_esrnnsubsetTruehyper,1,2023-01-03 00:00:00,74.54282535898408,87.60903641587865,"Model Name:lstm Hidden Dim:16 Num Layers:2 Dropout:0.2 Criterion:MSELoss() Prune:0.2 Alpha Smoothing:0.2 Cell Type:GRU Dilations:((1, 7), (14, 28)) Multiplicative Seasonality:True No Trend:False Beta Smoothing:0.2 Seasonality:7 Subset:0.001",0,195.0563030006523,199.914336622807,0.9930092,1.1381508,
